Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
W14X82,W,0.0024000000000000002,0.36322,0.25654,82.0,3.66496e-06,6.1568e-07,0.00020171999999999999,4.8052e-05,135.3
W14X74,W,0.00218,0.36067999999999995,0.25654,74.0,3.3072e-06,5.5744e-07,0.00018368,4.3624e-05,122.1
W14X68,W,0.002,0.35559999999999997,0.254,68.0,3.00352e-06,5.0336e-07,0.00016892,3.9688e-05,112.2
W14X61,W,0.00179,0.35306,0.254,61.0,2.6623999999999997e-06,4.4511999999999995e-07,0.000151044,3.526e-05,100.65
W14X53,W,0.00156,0.35306,0.20472400000000002,53.0,2.25056e-06,2.40032e-07,0.000127592,2.3452000000000002e-05,87.45
W14X48,W,0.00141,0.35052,0.20396199999999998,48.0,2.01344e-06,2.1382399999999997e-07,0.000115128,2.0992e-05,79.2
W14X43,W,0.00126,0.34797999999999996,0.2032,43.0,1.7804799999999998e-06,1.88032e-07,0.000102664,1.8532e-05,70.95
W14X38,W,0.00112,0.35813999999999996,0.17195799999999997,38.0,1.6015999999999998e-06,1.1107199999999999e-07,8.9544e-05,1.29232e-05,62.7
W14X34,W,0.001,0.35559999999999997,0.17145,34.0,1.4144e-06,9.692799999999999e-08,7.9704e-05,1.13324e-05,56.1
W14X30,W,0.000885,0.35052,0.170942,30.0,1.2105599999999998e-06,8.1536e-08,6.888e-05,9.5448e-06,49.5
W14X26,W,0.000769,0.35306,0.12776200000000001,26.0,1.0192e-06,3.70656e-08,5.7891999999999994e-05,5.8219999999999995e-06,42.9
W14X22,W,0.0006490000000000001,0.34797999999999996,0.127,22.0,8.2784e-07,2.912e-08,4.756e-05,4.591999999999999e-06,36.3
W12X336,W,0.009890000000000001,0.42672,0.34036,336.0,1.68896e-05,4.950399999999999e-06,0.00079212,0.00029028,554.4
W12X305,W,0.00895,0.41402,0.33527999999999997,305.0,1.4767999999999998e-05,4.3679999999999995e-06,0.0007134,0.00026076,503.25
W12X279,W,0.008190000000000001,0.40386,0.33274,279.0,1.29376e-05,3.89792e-06,0.00064452,0.00023452,460.35
W12X252,W,0.00741,0.39116,0.3302,252.0,1.13152e-05,3.4444799999999997e-06,0.00057892,0.00020828,415.8
W12X230,W,0.006770000000000001,0.38354,0.32766,230.0,1.0067199999999999e-05,3.0867199999999997e-06,0.00052644,0.0001886,379.5
W12X210,W,0.00618,0.37338,0.32512,210.0,8.9024e-06,2.76224e-06,0.00047888,0.00017056,346.5
W12X190,W,0.0056,0.36576,0.32258,190.0,7.8624e-06,2.4502399999999997e-06,0.00043132,0.00015252,313.5
W12X170,W,0.005,0.35559999999999997,0.32004,170.0,6.864e-06,2.1507199999999997e-06,0.0003854,0.000134972,280.5
W12X152,W,0.004470000000000001,0.34797999999999996,0.3175,152.0,5.9488e-06,1.8886399999999998e-06,0.00034276,0.000119392,250.8
W12X136,W,0.00399,0.34036,0.31496,136.0,5.1584e-06,1.65568e-06,0.00030504,0.000105288,224.4
W12X120,W,0.0035200000000000006,0.33274,0.31242000000000003,120.0,4.4512e-06,1.4351999999999998e-06,0.00026732,9.184e-05,198.0
W12X106,W,0.00312,0.32766,0.30988,106.0,3.88128e-06,1.25216e-06,0.0002378,8.085199999999999e-05,174.9
W12X96,W,0.00282,0.32258,0.30988,96.0,3.4652799999999995e-06,1.1231999999999999e-06,0.00021484,7.2816e-05,158.4
W12X87,W,0.00256,0.3175,0.30734,87.0,3.0783999999999996e-06,1.0025599999999999e-06,0.00019352,6.5108e-05,143.55
W12X79,W,0.00232,0.31496,0.30734,79.0,2.7539199999999997e-06,8.985599999999999e-07,0.00017548,5.8711999999999996e-05,130.35
W12X72,W,0.0021100000000000003,0.31242000000000003,0.30479999999999996,72.0,2.4835199999999997e-06,8.112e-07,0.000159736,5.3135999999999994e-05,118.8
W12X65,W,0.0019100000000000002,0.30734,0.30479999999999996,65.0,2.21728e-06,7.238399999999999e-07,0.000144156,4.7724e-05,107.25
W12X58,W,0.0017000000000000001,0.30988,0.254,58.0,1.976e-06,4.4511999999999995e-07,0.00012792,3.5096e-05,95.7
W12X53,W,0.00156,0.30734,0.254,53.0,1.7679999999999998e-06,3.9852799999999995e-07,0.00011578399999999999,3.1488e-05,87.45
W12X50,W,0.00146,0.30988,0.205232,50.0,1.62656e-06,2.3420799999999998e-07,0.000105288,2.2796e-05,82.5
W12X45,W,0.00131,0.30734,0.20447,45.0,1.4476799999999998e-06,2.0799999999999998e-07,9.4628e-05,2.0336e-05,74.25
W12X40,W,0.00117,0.30226,0.203454,40.0,1.27712e-06,1.83456e-07,8.446e-05,1.804e-05,66.0
W12X35,W,0.00103,0.3175,0.166624,35.0,1.1856e-06,1.0191999999999999e-07,7.4784e-05,1.22508e-05,57.75
W12X30,W,0.000879,0.31242000000000003,0.16560799999999998,30.0,9.9008e-07,8.4448e-08,6.3304e-05,1.02336e-05,49.5
W12X26,W,0.0007650000000000001,0.30988,0.164846,26.0,8.4864e-07,7.1968e-08,5.4776e-05,8.757599999999999e-06,42.9
W12X22,W,0.000648,0.31242000000000003,0.10236200000000001,22.0,6.489599999999999e-07,1.93856e-08,4.1655999999999996e-05,3.7884e-06,36.3
W12X19,W,0.0005570000000000001,0.30988,0.10185399999999999,19.0,5.408e-07,1.5641599999999997e-08,3.4932000000000004e-05,3.0832e-06,31.35
W12X16,W,0.000471,0.30479999999999996,0.101346,16.0,4.2848e-07,1.1731199999999999e-08,2.8044e-05,2.3123999999999997e-06,26.4
W12X14,W,0.00041600000000000003,0.30226,0.100838,14.0,3.685759999999999e-07,9.817599999999999e-09,2.4436e-05,1.9516e-06,23.1
W10X112,W,0.00329,0.28956,0.26416,112.0,2.97856e-06,9.8176e-07,0.00020664,7.4292e-05,184.8
W10X100,W,0.0029300000000000003,0.28193999999999997,0.26162,100.0,2.59168e-06,8.611199999999999e-07,0.00018368,6.56e-05,165.0
W10X88,W,0.0026000000000000003,0.27432,0.26162,88.0,2.22144e-06,7.4464e-07,0.00016154,5.707199999999999e-05,145.2
W10X77,W,0.00227,0.26924,0.25908,77.0,1.8928e-06,6.4064e-07,0.000140876,4.9364000000000004e-05,127.05
W10X68,W,0.00199,0.26416,0.25654,68.0,1.63904e-06,5.5744e-07,0.000124148,4.3296e-05,112.2
W10X60,W,0.00177,0.25908,0.25654,60.0,1.4185599999999998e-06,4.8256e-07,0.000109388,3.772e-05,99.0
W10X54,W,0.0015800000000000002,0.25654,0.254,54.0,1.26048e-06,4.2848e-07,9.839999999999999e-05,3.3784e-05,89.1
W10X49,W,0.00144,0.254,0.254,49.0,1.13152e-06,3.88544e-07,8.9544e-05,3.0668e-05,80.85
W10X45,W,0.0013300000000000002,0.25654,0.20370799999999997,45.0,1.0316799999999999e-06,2.2214399999999998e-07,8.0524e-05,2.1812e-05,74.25
W10X39,W,0.00115,0.25196799999999997,0.202946,39.0,8.694399999999999e-07,1.8719999999999998e-07,6.9044e-05,1.8532e-05,64.35
W10X33,W,0.0009710000000000002,0.247142,0.202184,33.0,7.113599999999999e-07,1.5225599999999998e-07,5.74e-05,1.5087999999999999e-05,54.45
W10X30,W,0.000884,0.2667,0.14757399999999998,30.0,7.072e-07,6.947199999999999e-08,5.3135999999999994e-05,9.43e-06,49.5
W10X26,W,0.0007610000000000001,0.26162,0.146558,26.0,5.990399999999999e-07,5.865599999999999e-08,4.5755999999999994e-05,8.019599999999999e-06,42.9
W10X22,W,0.0006490000000000001,0.25908,0.14604999999999999,22.0,4.9088e-07,4.7423999999999995e-08,3.8048e-05,6.5108e-06,36.3
W10X19,W,0.000562,0.25908,0.10210799999999999,19.0,4.00608e-07,1.7846399999999998e-08,3.0832e-05,3.5096000000000002e-06,31.35
W10X17,W,0.0004990000000000001,0.25654,0.10185399999999999,17.0,3.40704e-07,1.48096e-08,2.6567999999999997e-05,2.9192e-06,28.05
W10X15,W,0.00044100000000000004,0.25374599999999997,0.1016,15.0,2.86624e-07,1.20224e-08,2.2632e-05,2.378e-06,24.75
W10X12,W,0.00035400000000000004,0.250698,0.10058399999999999,12.0,2.2380799999999996e-07,9.0688e-09,1.7876e-05,1.804e-06,19.8
W8X67,W,0.00197,0.2286,0.21031199999999997,67.0,1.13152e-06,3.685759999999999e-07,9.9056e-05,3.5096e-05,110.55
W8X58,W,0.0017100000000000001,0.22225,0.208788,58.0,9.4848e-07,3.1241599999999993e-07,8.528e-05,3.0012e-05,95.7
W8X48,W,0.00141,0.21589999999999998,0.20599399999999998,48.0,7.6544e-07,2.5334399999999997e-07,7.0848e-05,2.4599999999999998e-05,79.2
W8X40,W,0.00117,0.20955,0.204978,40.0,6.0736e-07,2.04256e-07,5.822e-05,2.0008e-05,66.0
W8X35,W,0.00103,0.20624799999999996,0.20370799999999997,35.0,5.2832e-07,1.77216e-07,5.1167999999999995e-05,1.7383999999999998e-05,57.75
W8X31,W,0.0009130000000000001,0.2032,0.2032,31.0,4.5759999999999997e-07,1.5433599999999999e-07,4.51e-05,1.52028e-05,51.15
W8X28,W,0.000825,0.20472400000000002,0.16611599999999999,28.0,4.0767999999999996e-07,9.027199999999999e-08,3.9852e-05,1.08732e-05,46.2
W8X24,W,0.0007080000000000001,0.201422,0.1651,24.0,3.44032e-07,7.612799999999999e-08,3.4275999999999995e-05,9.2332e-06,39.6
W8X21,W,0.000616,0.21031199999999997,0.13385799999999998,21.0,3.13248e-07,4.064319999999999e-08,2.9848e-05,6.0844e-06,34.65
W8X18,W,0.000526,0.206756,0.13335,18.0,2.57504e-07,3.31552e-08,2.4928e-05,4.9856e-06,29.7
W8X15,W,0.00044400000000000006,0.20599399999999998,0.10210799999999999,15.0,1.9968e-07,1.41856e-08,1.9352e-05,2.788e-06,24.75
W8X13,W,0.000384,0.202946,0.1016,13.0,1.64736e-07,1.13568e-08,1.62524e-05,2.2468000000000002e-06,21.45
W8X10,W,0.000296,0.20040599999999997,0.100076,10.0,1.28128e-07,8.694399999999998e-09,1.28084e-05,1.7384e-06,16.5
W6X25,W,0.0007340000000000001,0.162052,0.15443199999999999,25.0,2.2214399999999998e-07,7.1136e-08,2.7388e-05,9.200400000000001e-06,41.25
W6X20,W,0.0005870000000000001,0.15748,0.152908,20.0,1.72224e-07,5.5328e-08,2.1976e-05,7.2324e-06,33.0
W6X15,W,0.000443,0.152146,0.152146,15.0,1.21056e-07,3.87712e-08,1.59408e-05,5.1003999999999995e-06,24.75
W6X16,W,0.00047400000000000003,0.159512,0.10236200000000001,16.0,1.3353599999999999e-07,1.8428799999999998e-08,1.6728e-05,3.608e-06,26.4
W6X12,W,0.000355,0.153162,0.1016,12.0,9.1936e-08,1.24384e-08,1.1988399999999999e-05,2.46e-06,19.8
W6X9,W,0.000268,0.14986,0.100076,9.0,6.822399999999999e-08,9.152e-09,9.118399999999999e-06,1.8204000000000002e-06,14.85
W6X8.5,W,0.000252,0.148082,0.100076,8.5,6.1984e-08,8.2784e-09,8.364e-06,1.6564e-06,14.02
W5X19,W,0.000556,0.13081,0.12776200000000001,19.0,1.09408e-07,3.7980800000000004e-08,1.6728e-05,5.9532e-06,31.35
W5X16,W,0.000471,0.12725399999999998,0.127,16.0,8.902399999999999e-08,3.1241599999999994e-08,1.4022e-05,4.92e-06,26.4
W4X13,W,0.00038300000000000004,0.105664,0.10312399999999998,13.0,4.7008e-08,1.60576e-08,8.9544e-06,3.116e-06,21.45
M12.5X12.4,M,0.000363,0.3175,0.09525,12.4,3.7148799999999994e-07,8.361599999999999e-09,2.3287999999999998e-05,1.7548000000000001e-06,20.46
M12.5X11.6,M,0.00034,0.3175,0.08889999999999999,11.6,3.3404799999999995e-07,6.2815999999999995e-09,2.0992e-05,1.41696e-06,19.14
M12X11.8,M,0.00034700000000000003,0.30479999999999996,0.07797799999999999,11.8,3.00352e-07,4.5344e-09,1.968e-05,1.1627599999999999e-06,19.47
M12X10.8,M,0.00031800000000000003,0.30479999999999996,0.07797799999999999,10.8,2.77472e-07,4.2016e-09,1.8204e-05,1.08404e-06,17.82
M12X10,M,0.000295,0.30479999999999996,0.08255,10.0,2.56672e-07,4.2848e-09,1.6892e-05,1.04304e-06,16.5
M10X9,M,0.000265,0.254,0.068326,9.0,1.6223999999999998e-07,2.79552e-09,1.27756e-05,8.2e-07,14.85
M10X8,M,0.00023700000000000001,0.25272999999999995,0.068326,8.0,1.43936e-07,2.4668799999999997e-09,1.1398e-05,7.2324e-07,13.2
M10X7.5,M,0.00022200000000000003,0.25374599999999997,0.068326,7.5,1.3728e-07,2.33792e-09,1.0824e-05,6.8552e-07,12.38
M8X6.5,M,0.000192,0.2032,0.05791199999999999,6.5,7.696e-08,1.56416e-09,7.5931999999999996e-06,5.3956e-07,10.72
M8X6.2,M,0.000182,0.2032,0.05791199999999999,6.2,7.3216e-08,1.4643199999999998e-09,7.1996e-06,5.0512e-07,10.23
M6X4.4,M,0.00012900000000000002,0.15239999999999998,0.046736,4.4,3.00768e-08,7.487999999999999e-10,3.9524000000000005e-06,3.198e-07,7.26
M6X3.7,M,0.000109,0.150368,0.0508,3.7,2.47936e-08,7.196799999999999e-10,3.2963999999999995e-06,2.8371999999999995e-07,6.1
M5X18.9,M,0.000556,0.127,0.127,18.9,1.0067199999999999e-07,3.6192e-08,1.5858799999999998e-05,5.7072e-06,31.18
M4X6,M,0.000175,0.09652,0.09652,6.0,1.9635199999999998e-08,6.1152e-09,4.0672e-06,1.26444e-06,9.9
M4X4.08,M,0.000127,0.1016,0.05715,4.08,1.4684799999999998e-08,1.3519999999999999e-09,2.9028e-06,4.7395999999999994e-07,6.73
M3X2.9,M,9.140000000000001e-05,0.07619999999999999,0.05715,2.9,6.24e-09,1.0316799999999999e-09,1.64e-06,3.6244e-07,4.78
S24X121,S,0.00355,0.6223,0.20447,121.0,1.3145599999999998e-05,3.4528e-07,0.00042312,3.3784e-05,199.65
S24X106,S,0.0031100000000000004,0.6223,0.199898,106.0,1.2230399999999999e-05,3.1948799999999996e-07,0.00039359999999999997,3.198e-05,174.9
S24X100,S,0.0029300000000000003,0.6095999999999999,0.18414999999999998,100.0,9.900799999999998e-06,1.9718399999999997e-07,0.00032636,2.1484e-05,165.0
S24X90,S,0.00265,0.6095999999999999,0.18110199999999999,90.0,9.359999999999998e-06,1.85952e-07,0.00030668,2.05e-05,148.5
S24X80,S,0.00235,0.6095999999999999,0.17779999999999999,80.0,8.735999999999999e-06,1.7472e-07,0.000287,1.968e-05,132.0
S20X96,S,0.00282,0.51562,0.18288,96.0,6.947199999999999e-06,2.07584e-07,0.0002706,2.2796e-05,158.4
S20X86,S,0.00253,0.51562,0.17932399999999998,86.0,6.531199999999999e-06,1.9385599999999999e-07,0.0002542,2.1648e-05,141.9
S20X75,S,0.0022,0.508,0.16230599999999998,75.0,5.324799999999999e-06,1.2272e-07,0.00020992,1.517e-05,123.75
S20X66,S,0.0019399999999999999,0.508,0.15900399999999998,66.0,4.950399999999999e-06,1.1439999999999999e-07,0.00019516,1.43992e-05,108.9
S18X70,S,0.00205,0.4572,0.15875,70.0,3.83968e-06,9.984e-08,0.00016892,1.26116e-05,115.5
S18X54.7,S,0.0016,0.4572,0.15239999999999998,54.7,3.33216e-06,8.6112e-08,0.00014596,1.13324e-05,90.25
S15X50,S,0.00147,0.381,0.143256,50.0,2.0176e-06,6.489599999999999e-08,0.00010610800000000001,9.0692e-06,82.5
S15X42.9,S,0.00126,0.381,0.1397,42.9,1.8553599999999998e-06,5.9487999999999996e-08,9.741599999999999e-05,8.5116e-06,70.78
S12X50,S,0.00147,0.30479999999999996,0.139192,50.0,1.26048e-06,6.489599999999999e-08,8.2984e-05,9.3316e-06,82.5
S12X40.8,S,0.00119,0.30479999999999996,0.13335,40.8,1.1231999999999999e-06,5.6159999999999995e-08,7.3964e-05,8.4132e-06,67.32
S12X35,S,0.00102,0.30479999999999996,0.129032,35.0,9.4848e-07,4.0934399999999996e-08,6.248400000000001e-05,6.3631999999999995e-06,57.75
S12X31.8,S,0.0009310000000000001,0.30479999999999996,0.127,31.8,9.0272e-07,3.88128e-08,5.9368000000000005e-05,6.1172e-06,52.47
S10X35,S,0.00103,0.254,0.125476,35.0,6.115199999999999e-07,3.4528e-08,4.8215999999999994e-05,5.5104e-06,57.75
S10X25.4,S,0.000745,0.254,0.118364,25.4,5.1168e-07,2.7996799999999998e-08,4.0344e-05,4.7396e-06,41.91
S8X23,S,0.0006760000000000001,0.2032,0.105918,23.0,2.69152e-07,1.7763199999999996e-08,2.6567999999999997e-05,3.3619999999999997e-06,37.95
S8X18.4,S,0.0005400000000000001,0.2032,0.1016,18.4,2.3919999999999997e-07,1.53504e-08,2.3616e-05,3.0176e-06,30.36
S6X17.25,S,0.000505,0.15239999999999998,0.090678,17.25,1.0899199999999999e-07,9.526399999999999e-09,1.43336e-05,2.0992e-06,28.46
S6X12.5,S,0.000366,0.15239999999999998,0.084582,12.5,9.151999999999999e-08,7.487999999999999e-09,1.20376e-05,1.7712e-06,20.62
S5X10,S,0.000293,0.127,0.07619999999999999,10.0,5.1168e-08,4.9504e-09,8.036e-06,1.3038000000000001e-06,16.5
S4X9.5,S,0.000279,0.1016,0.07111999999999999,9.5,2.8121599999999997e-08,3.6899199999999996e-09,5.5432e-06,1.0413999999999999e-06,15.67
S4X7.7,S,0.000226,0.1016,0.067564,7.7,2.5167999999999997e-08,3.1116799999999997e-09,4.9692e-06,9.216800000000001e-07,12.71
S3X7.5,S,0.00022000000000000003,0.07619999999999999,0.06375399999999999,7.5,1.21056e-08,2.4044799999999995e-09,3.1815999999999997e-06,7.5604e-07,12.38
S3X5.7,S,0.000166,0.07619999999999999,0.059182,5.7,1.0399999999999999e-08,1.8595199999999998e-09,2.7388e-06,6.2812e-07,9.4
HP18X204,HP,0.00602,0.46482,0.45974000000000004,204.0,1.4476799999999998e-05,4.659199999999999e-06,0.0006232,0.00020336,336.6
HP18X181,HP,0.005320000000000001,0.4572,0.4572,181.0,1.2563199999999999e-05,4.051839999999999e-06,0.00055104,0.00017711999999999998,298.65
HP18X157,HP,0.004620000000000001,0.44958,0.45465999999999995,157.0,1.0691199999999999e-05,3.4652799999999995e-06,0.0004756,0.000152684,259.05
HP18X135,HP,0.00399,0.4445,0.45212,135.0,9.152e-06,2.9369599999999997e-06,0.00041164,0.000130052,222.75
HP16X183,HP,0.005410000000000001,0.4191,0.41402,183.0,1.0441599999999998e-05,3.40288e-06,0.00049856,0.000164,301.95
HP16X162,HP,0.004770000000000001,0.41402,0.40894,162.0,9.1104e-06,2.8995199999999996e-06,0.00044116,0.00014202399999999998,267.3
HP16X141,HP,0.00417,0.4064,0.4064,141.0,7.7792e-06,2.49184e-06,0.00038375999999999997,0.000122836,232.65
HP16X121,HP,0.00358,0.40132,0.40386,121.0,6.6144e-06,2.09664e-06,0.00032963999999999997,0.000103976,199.65
HP16X101,HP,0.00299,0.3937,0.40132,101.0,5.408e-06,1.71392e-06,0.00027552,8.5608e-05,166.65
HP16X88,HP,0.0025800000000000003,0.38862,0.39877999999999997,88.0,4.6176e-06,1.4518399999999999e-06,0.0002378,7.298e-05,145.2
HP14X117,HP,0.00344,0.36067999999999995,0.37846,117.0,5.075199999999999e-06,1.8428799999999998e-06,0.00028208,9.758e-05,193.05
HP14X102,HP,0.00301,0.35559999999999997,0.37592,102.0,4.3679999999999995e-06,1.5808e-06,0.000246,8.4296e-05,168.3
HP14X89,HP,0.0026100000000000003,0.35052,0.37338,89.0,3.76064e-06,1.35616e-06,0.00021484,7.2652e-05,146.85
HP14X73,HP,0.00214,0.34543999999999997,0.37084,73.0,3.03264e-06,1.08576e-06,0.00017548,5.8711999999999996e-05,120.45
HP12X89,HP,0.00259,0.31496,0.31242000000000003,89.0,2.88288e-06,9.3184e-07,0.00018368,5.9696e-05,146.85
HP12X84,HP,0.0024600000000000004,0.31242000000000003,0.31242000000000003,84.0,2.704e-06,8.8608e-07,0.00017384,5.6744000000000004e-05,138.6
HP12X74,HP,0.00218,0.30734,0.30988,74.0,2.3670399999999998e-06,7.7376e-07,0.000153832,4.9856e-05,122.1
HP12X63,HP,0.0018399999999999998,0.30226,0.30734,63.0,1.96352e-06,6.364799999999999e-07,0.00012972399999999998,4.1492e-05,103.95
HP12X53,HP,0.0015500000000000002,0.29972,0.30479999999999996,53.0,1.6348799999999999e-06,5.2832e-07,0.000109388,3.4604e-05,87.45
HP10X57,HP,0.00167,0.25374599999999997,0.25908,57.0,1.2230399999999998e-06,4.2015999999999997e-07,9.643199999999999e-05,3.2307999999999996e-05,94.05
HP10X42,HP,0.00124,0.24637999999999996,0.25654,42.0,8.736e-07,2.98272e-07,7.1176e-05,2.3287999999999998e-05,69.3
HP8X36,HP,0.00106,0.20370799999999997,0.207264,36.0,4.9504e-07,1.6764799999999997e-07,4.8872e-05,1.62032e-05,59.4
C15X50,C,0.00147,0.381,0.094488,50.0,1.6806399999999999e-06,4.5759999999999994e-08,8.823199999999999e-05,6.1827999999999995e-06,88.0
C15X40,C,0.00118,0.381,0.089408,40.0,1.4476799999999998e-06,3.8147199999999995e-08,7.626e-05,5.4776e-06,70.4
C15X33.9,C,0.001,0.381,0.08635999999999999,33.9,1.3104e-06,3.35712e-08,6.888e-05,5.0675999999999996e-06,59.66
C12X30,C,0.0008810000000000001,0.30479999999999996,0.08051799999999999,30.0,6.739199999999999e-07,2.12992e-08,4.4279999999999996e-05,3.3619999999999997e-06,52.8
C12X25,C,0.0007340000000000001,0.30479999999999996,0.07747,25.0,5.990399999999999e-07,1.8512e-08,3.936e-05,3.0668e-06,44.0
C12X20.7,C,0.000608,0.30479999999999996,0.07467599999999999,20.7,5.366399999999999e-07,1.60576e-08,3.526e-05,2.8207999999999997e-06,36.43
C10X30,C,0.0008810000000000001,0.254,0.07696199999999999,30.0,4.2848e-07,1.63488e-08,3.3948e-05,2.706e-06,52.8
C10X25,C,0.000735,0.254,0.073406,25.0,3.7897599999999997e-07,1.3894399999999999e-08,2.9848e-05,2.4108e-06,44.0
C10X20,C,0.0005870000000000001,0.254,0.069596,20.0,3.28224e-07,1.1647999999999998e-08,2.5912000000000002e-05,2.1484e-06,35.2
C10X15.3,C,0.00044800000000000005,0.254,0.06604,15.3,2.79968e-07,9.4432e-09,2.2139999999999998e-05,1.8859999999999998e-06,26.93
C9X20,C,0.0005870000000000001,0.2286,0.06731,20.0,2.5334399999999997e-07,1.00256e-08,2.2139999999999998e-05,1.9187999999999997e-06,35.2
C9X15,C,0.00044000000000000007,0.2286,0.063246,15.0,2.1216e-07,7.945599999999999e-09,1.8532e-05,1.6564e-06,26.4
C9X13.4,C,0.00039400000000000004,0.2286,0.061722,13.4,1.9884799999999998e-07,7.28e-09,1.7383999999999998e-05,1.56456e-06,23.58
C8X18.75,C,0.0005510000000000001,0.2032,0.06426199999999999,18.75,1.8262399999999998e-07,8.195199999999999e-09,1.804e-05,1.6564e-06,33.0
C8X13.75,C,0.00040300000000000004,0.2032,0.059435999999999996,13.75,1.50176e-07,6.3232e-09,1.4792799999999998e-05,1.39072e-06,24.2
C8X11.5,C,0.000337,0.2032,0.05740399999999999,11.5,1.352e-07,5.4496e-09,1.33496e-05,1.271e-06,20.24
C7X14.75,C,0.000433,0.17779999999999999,0.05841999999999999,14.75,1.1315199999999999e-07,5.6992e-09,1.27592e-05,1.26608e-06,25.96
C7X12.25,C,0.000359,0.17779999999999999,0.055625999999999995,12.25,1.0067199999999999e-07,4.8255999999999995e-09,1.13488e-05,1.1414399999999998e-06,21.56
C7X9.8,C,0.00028700000000000004,0.17779999999999999,0.053085999999999994,9.8,8.819199999999999e-08,3.9811199999999996e-09,9.9548e-06,1.0118799999999999e-06,17.25
C6X13,C,0.000382,0.15239999999999998,0.054864,13.0,7.1968e-08,4.368e-09,9.4792e-06,1.04632e-06,22.88
C6X10.5,C,0.000307,0.15239999999999998,0.05156199999999999,10.5,6.2816e-08,3.5775999999999997e-09,8.2656e-06,9.2004e-07,18.48
C6X8.2,C,0.00023900000000000004,0.15239999999999998,0.048768,8.2,5.4495999999999994e-08,2.85792e-09,7.133999999999999e-06,8.0032e-07,14.43
C5X9,C,0.000264,0.127,0.04800599999999999,9.0,3.69824e-08,2.59584e-09,5.8384e-06,7.2816e-07,15.84
C5X6.7,C,0.00019700000000000002,0.127,0.044449999999999996,6.7,3.11168e-08,1.9551999999999996e-09,4.9036e-06,6.1008e-07,11.79
C4X7.25,C,0.000213,0.1016,0.043688,7.25,1.9052799999999998e-08,1.7679999999999999e-09,3.7556e-06,5.5268e-07,12.76
C4X6.25,C,0.00018400000000000003,0.1016,0.041909999999999996,6.25,1.74304e-08,1.5558399999999999e-09,3.444e-06,5.1168e-07,11.0
C4X5.4,C,0.00015800000000000002,0.1016,0.040132,5.4,1.6016e-08,1.29792e-09,3.1488e-06,4.5428e-07,9.5
C4X4.5,C,0.000134,0.1016,0.038607999999999996,4.5,1.4684799999999998e-08,1.1024e-09,2.9028e-06,4.1492e-07,7.92
C3X6,C,0.00017600000000000002,0.07619999999999999,0.04064,6.0,8.6112e-09,1.2479999999999998e-09,2.2631999999999998e-06,4.3132000000000003e-07,10.56
